Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?,Year,Month,Profit_Margin
AZ-2014-995232,2014-03-25,Elijah Sodeman,United Kingdom,England,Brighton,North,Consumer,Economy,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",0.0,511.0,194.0,3,False,2014,3,0.3796477495107632
AZ-2014-995232,2014-03-25,Elijah Sodeman,United Kingdom,England,Brighton,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",0.0,185.0,48.0,4,True,2014,3,0.2594594594594595
AZ-2014-995232,2014-03-25,Elijah Sodeman,United Kingdom,England,Brighton,North,Consumer,Economy,Office Supplies,Storage,"Smead File Cart, Blue",0.0,765.0,8.0,6,True,2014,3,0.01045751633986928
AZ-2014-9106967,2014-03-25,Naomi Hancock,Italy,Tuscany,Capannori,South,Corporate,Economy,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",0.0,121.0,41.0,4,False,2014,3,0.33884297520661155
AZ-2014-9106967,2014-03-25,Naomi Hancock,Italy,Tuscany,Capannori,South,Corporate,Economy,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",0.0,80.0,3.0,3,False,2014,3,0.0375
AZ-2014-9106967,2014-03-25,Naomi Hancock,Italy,Tuscany,Capannori,South,Corporate,Economy,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",0.0,189.0,87.0,7,True,2014,3,0.4603174603174603
AZ-2014-9106967,2014-03-25,Naomi Hancock,Italy,Tuscany,Capannori,South,Corporate,Economy,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",0.0,100.0,6.0,4,True,2014,3,0.06
AZ-2014-9106967,2014-03-25,Naomi Hancock,Italy,Tuscany,Capannori,South,Corporate,Economy,Office Supplies,Binders,"Acco Binder, Durable",0.0,17.0,5.0,1,False,2014,3,0.29411764705882354
AZ-2014-9106967,2014-03-25,Naomi Hancock,Italy,Tuscany,Capannori,South,Corporate,Economy,Office Supplies,Fasteners,"Stockwell Staples, Metal",0.0,22.0,8.0,2,False,2014,3,0.36363636363636365
BN-2014-4063586,2014-03-26,Oscar Noble,Germany,Lower Saxony,Munster,Central,Consumer,Priority,Office Supplies,Appliances,"Hamilton Beach Blender, Black",0.1,187.0,-15.0,3,True,2014,3,-0.08021390374331551
AZ-2014-5778824,2014-03-26,Charlotte Savage,Germany,Bavaria,Augsburg,Central,Consumer,Priority,Office Supplies,Binders,"Cardinal Index Tab, Durable",0.0,30.0,14.0,4,False,2014,3,0.4666666666666667
AZ-2014-5778824,2014-03-26,Charlotte Savage,Germany,Bavaria,Augsburg,Central,Consumer,Priority,Office Supplies,Storage,"Eldon Shelving, Industrial",0.1,44.0,-3.0,1,False,2014,3,-0.06818181818181818
AZ-2014-1181661,2014-03-27,Millie Newman,France,Pays de la Loire,Saint-Nazaire,Central,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Pens, Blue",0.0,36.0,15.0,3,False,2014,3,0.4166666666666667
AZ-2014-5418007,2014-03-27,Frances Matthias,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Paper,"Eaton Memo Slips, Premium",0.1,62.0,16.0,5,False,2014,3,0.25806451612903225
BN-2014-6163592,2014-03-28,Charles Builder,Italy,Sardinia,Quartu Sant'Elena,South,Consumer,Economy Plus,Office Supplies,Storage,"Smead File Cart, Blue",0.4,76.0,-50.0,1,False,2014,3,-0.6578947368421053
AZ-2014-6896726,2014-03-28,Bianca Crisp,United Kingdom,England,Lowestoft,North,Home Office,Economy,Office Supplies,Storage,"Fellowes Folders, Single Width",0.0,291.0,119.0,11,True,2014,3,0.40893470790378006
AZ-2014-1790715,2014-03-28,Mia McLean,Italy,Lombardy,Milan,South,Corporate,Economy,Office Supplies,Binders,"Avery Binder, Recycled",0.0,27.0,12.0,2,False,2014,3,0.4444444444444444
AZ-2014-1790715,2014-03-28,Mia McLean,Italy,Lombardy,Milan,South,Corporate,Economy,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",0.0,11.0,3.0,1,False,2014,3,0.2727272727272727
AZ-2014-6896726,2014-03-28,Bianca Crisp,United Kingdom,England,Lowestoft,North,Home Office,Economy,Technology,Phones,"Motorola Audio Dock, VoIP",0.0,520.0,151.0,3,True,2014,3,0.2903846153846154
AZ-2014-1790715,2014-03-28,Mia McLean,Italy,Lombardy,Milan,South,Corporate,Economy,Technology,Copiers,"Brother Ink, Color",0.0,297.0,146.0,2,False,2014,3,0.49158249158249157
AZ-2014-9044600,2014-03-28,Ngoc Orozco,France,Auvergne-Rhône-Alpes,Vaulx-en-Velin,Central,Home Office,Economy,Office Supplies,Storage,"Tenex File Cart, Industrial",0.1,845.0,84.0,7,False,2014,3,0.09940828402366864
BN-2014-9956190,2014-03-29,Daniel Lucas,Netherlands,North Brabant,Breda,Central,Home Office,Economy Plus,Office Supplies,Storage,"Smead File Cart, Single Width",0.5,193.0,-166.0,3,True,2014,3,-0.8601036269430051
AZ-2014-6326220,2014-03-29,Sean Wheeler,Spain,Andalusía,Estepona,South,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",0.0,34.0,12.0,2,False,2014,3,0.35294117647058826
AZ-2014-2056021,2014-03-31,Nicole Nash,France,Brittany,Quimper,Central,Consumer,Priority,Office Supplies,Storage,"Rogers Box, Single Width",0.1,43.0,1.0,2,True,2014,3,0.023255813953488372
AZ-2014-1698292,2014-03-31,Max Ronald,Germany,Hesse,Offenbach,Central,Corporate,Economy,Office Supplies,Art,"Boston Markers, Blue",0.0,79.0,32.0,3,True,2014,3,0.4050632911392405
AZ-2014-1698292,2014-03-31,Max Ronald,Germany,Hesse,Offenbach,Central,Corporate,Economy,Office Supplies,Binders,"Avery Binder, Economy",0.0,77.0,30.0,6,False,2014,3,0.38961038961038963
AZ-2014-1698292,2014-03-31,Max Ronald,Germany,Hesse,Offenbach,Central,Corporate,Economy,Office Supplies,Storage,"Rogers File Cart, Industrial",0.1,382.0,30.0,3,False,2014,3,0.07853403141361257
AZ-2014-1698292,2014-03-31,Max Ronald,Germany,Hesse,Offenbach,Central,Corporate,Economy,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",0.0,115.0,26.0,2,True,2014,3,0.22608695652173913
AZ-2014-1058907,2014-04-01,Michelle Barrett,Germany,Lower Saxony,Hanover,Central,Consumer,Priority,Office Supplies,Art,"BIC Highlighters, Fluorescent",0.5,40.0,-14.0,4,False,2014,4,-0.35
AZ-2014-1058907,2014-04-01,Michelle Barrett,Germany,Lower Saxony,Hanover,Central,Consumer,Priority,Technology,Phones,"Samsung Office Telephone, Full Size",0.5,166.0,-70.0,5,False,2014,4,-0.42168674698795183
AZ-2014-795523,2014-04-02,Sam Rees,Germany,Bremen,Bremen,Central,Home Office,Economy,Office Supplies,Binders,"Acco Binding Machine, Durable",0.0,105.0,25.0,2,True,2014,4,0.23809523809523808
AZ-2014-795523,2014-04-02,Sam Rees,Germany,Bremen,Bremen,Central,Home Office,Economy,Office Supplies,Storage,"Tenex File Cart, Blue",0.1,360.0,32.0,3,False,2014,4,0.08888888888888889
BN-2014-4017957,2014-04-02,Tyson Brookman,Sweden,Stockholm,Nacka,North,Consumer,Economy,Office Supplies,Storage,"Smead Shelving, Wire Frame",0.5,72.0,-6.0,3,True,2014,4,-0.08333333333333333
AZ-2014-795523,2014-04-02,Sam Rees,Germany,Bremen,Bremen,Central,Home Office,Economy,Technology,Phones,"Apple Speaker Phone, Cordless",0.0,252.0,56.0,2,False,2014,4,0.2222222222222222
BN-2014-4554837,2014-04-03,Louis Dominguez,Netherlands,North Holland,Den Helder,Central,Corporate,Priority,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Metal",0.5,168.0,-51.0,2,True,2014,4,-0.30357142857142855
BN-2014-4554837,2014-04-03,Louis Dominguez,Netherlands,North Holland,Den Helder,Central,Corporate,Priority,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",0.5,23.0,-5.0,7,True,2014,4,-0.21739130434782608
BN-2014-5575990,2014-04-03,Mike Obrien,Germany,Baden-Württemberg,Stuttgart,Central,Consumer,Economy,Office Supplies,Storage,"Smead File Cart, Single Width",0.1,116.0,-4.0,1,True,2014,4,-0.034482758620689655
AZ-2014-7256409,2014-04-03,Alexander Bond,Austria,Styria,Graz,Central,Corporate,Economy,Office Supplies,Storage,"Fellowes Trays, Wire Frame",0.0,113.0,28.0,2,False,2014,4,0.24778761061946902
AZ-2014-1661689,2014-04-04,Hollie Norris,France,Nord-Pas-de-Calais-Picardie,Tourcoing,Central,Consumer,Economy,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",0.0,97.0,11.0,2,True,2014,4,0.1134020618556701
AZ-2014-1661689,2014-04-04,Hollie Norris,France,Nord-Pas-de-Calais-Picardie,Tourcoing,Central,Consumer,Economy,Office Supplies,Storage,"Rogers Lockers, Single Width",0.1,381.0,144.0,2,True,2014,4,0.3779527559055118
BN-2014-3358594,2014-04-04,Angelina Beeton,Netherlands,Overijssel,Enschede,Central,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",0.5,62.0,-56.0,5,True,2014,4,-0.9032258064516129
BN-2014-7281135,2014-04-05,Joe Gilbert,Germany,Lower Saxony,Wolfsburg,Central,Home Office,Economy,Office Supplies,Storage,"Fellowes Box, Industrial",0.1,54.0,-3.0,3,False,2014,4,-0.05555555555555555
AZ-2014-2987514,2014-04-06,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Avignon,Central,Consumer,Priority,Office Supplies,Paper,"SanDisk Message Books, Premium",0.0,71.0,19.0,3,False,2014,4,0.2676056338028169
AZ-2014-2987514,2014-04-06,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Avignon,Central,Consumer,Priority,Office Supplies,Storage,"Fellowes Folders, Wire Frame",0.1,46.0,8.0,2,False,2014,4,0.17391304347826086
AZ-2014-2987514,2014-04-06,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Avignon,Central,Consumer,Priority,Office Supplies,Storage,"Rogers Folders, Blue",0.1,110.0,-10.0,4,True,2014,4,-0.09090909090909091
AZ-2014-2987514,2014-04-06,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Avignon,Central,Consumer,Priority,Technology,Copiers,"Brother Fax and Copier, Color",0.2,328.0,35.0,2,False,2014,4,0.10670731707317073
AZ-2014-7189649,2014-04-06,Bailey Morris,France,Ile-de-France,Clichy,Central,Consumer,Economy,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",0.1,311.0,72.0,2,False,2014,4,0.2315112540192926
AZ-2014-7189649,2014-04-06,Bailey Morris,France,Ile-de-France,Clichy,Central,Consumer,Economy,Office Supplies,Art,"BIC Highlighters, Water Color",0.0,22.0,4.0,1,True,2014,4,0.18181818181818182
AZ-2014-7189649,2014-04-06,Bailey Morris,France,Ile-de-France,Clichy,Central,Consumer,Economy,Office Supplies,Binders,"Acco Binding Machine, Recycled",0.0,206.0,51.0,4,False,2014,4,0.24757281553398058
AZ-2014-7189649,2014-04-06,Bailey Morris,France,Ile-de-France,Clichy,Central,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",0.0,57.0,24.0,5,True,2014,4,0.42105263157894735
AZ-2014-3500808,2014-04-07,Alannah Langridge,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Canvas, Water Color",0.0,218.0,105.0,4,False,2014,4,0.481651376146789
AZ-2014-3500808,2014-04-07,Alannah Langridge,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",0.0,14.0,4.0,2,False,2014,4,0.2857142857142857
AZ-2014-3500808,2014-04-07,Alannah Langridge,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Office Supplies,Fasteners,"Accos Staples, Metal",0.0,33.0,7.0,3,False,2014,4,0.21212121212121213
AZ-2014-3500808,2014-04-07,Alannah Langridge,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Office Supplies,Labels,"Novimex Round Labels, Adjustable",0.0,8.0,2.0,2,False,2014,4,0.25
AZ-2014-3500808,2014-04-07,Alannah Langridge,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Shelving, Blue",0.1,260.0,78.0,5,True,2014,4,0.3
AZ-2014-9650132,2014-04-07,Katie Evenden,France,Nord-Pas-de-Calais-Picardie,Lille,Central,Corporate,Economy,Office Supplies,Art,"Boston Canvas, Blue",0.0,161.0,40.0,3,False,2014,4,0.2484472049689441
AZ-2014-5598677,2014-04-07,Desiree Hurt,Spain,Madrid,Madrid,South,Home Office,Economy,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",0.0,69.0,11.0,3,False,2014,4,0.15942028985507245
AZ-2014-3500808,2014-04-07,Alannah Langridge,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Technology,Phones,"Motorola Audio Dock, with Caller ID",0.0,347.0,135.0,2,True,2014,4,0.38904899135446686
AZ-2014-5598677,2014-04-07,Desiree Hurt,Spain,Madrid,Madrid,South,Home Office,Economy,Technology,Machines,"Konica Calculator, Red",0.1,176.0,57.0,4,False,2014,4,0.32386363636363635
AZ-2014-3154737,2014-04-07,Lilly Le Grand,Germany,Berlin,Berlin,Central,Home Office,Economy,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",0.1,349.0,108.0,8,True,2014,4,0.30945558739255014
AZ-2014-5692945,2014-04-08,Lydia Webster,France,Pays de la Loire,Nantes,Central,Consumer,Economy,Furniture,Furnishings,"Advantus Clock, Erganomic",0.0,100.0,1.0,2,False,2014,4,0.01
AZ-2014-5692945,2014-04-08,Lydia Webster,France,Pays de la Loire,Nantes,Central,Consumer,Economy,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",0.0,126.0,6.0,5,True,2014,4,0.047619047619047616
AZ-2014-5692945,2014-04-08,Lydia Webster,France,Pays de la Loire,Nantes,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes File Cart, Blue",0.1,371.0,124.0,3,False,2014,4,0.33423180592991913
AZ-2014-2846196,2014-04-09,Terence Welch,France,Normandy,Bayeux,Central,Consumer,Priority,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",0.0,90.0,17.0,3,False,2014,4,0.18888888888888888
AZ-2014-2846196,2014-04-09,Terence Welch,France,Normandy,Bayeux,Central,Consumer,Priority,Office Supplies,Binders,"Acco Binder Covers, Durable",0.0,15.0,7.0,1,False,2014,4,0.4666666666666667
AZ-2014-2846196,2014-04-09,Terence Welch,France,Normandy,Bayeux,Central,Consumer,Priority,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",0.0,34.0,4.0,3,False,2014,4,0.11764705882352941
AZ-2014-186904,2014-04-09,Angus De Groot,Germany,North Rhine-Westphalia,Detmold,Central,Corporate,Economy,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",0.0,53.0,18.0,2,True,2014,4,0.33962264150943394
AZ-2014-1320048,2014-04-10,Ava Corbin,United Kingdom,England,London,North,Home Office,Priority,Office Supplies,Art,"Binney & Smith Markers, Blue",0.1,65.0,6.0,3,True,2014,4,0.09230769230769231
AZ-2014-1320048,2014-04-10,Ava Corbin,United Kingdom,England,London,North,Home Office,Priority,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",0.1,15.0,3.0,1,True,2014,4,0.2
AZ-2014-6975089,2014-04-10,Isabelle Torpy,France,Auvergne-Rhône-Alpes,Lyon,Central,Consumer,Economy Plus,Office Supplies,Supplies,"Acme Letter Opener, Steel",0.0,89.0,36.0,3,True,2014,4,0.4044943820224719
AZ-2014-532333,2014-04-10,Gary Crume,United Kingdom,England,Exeter,North,Consumer,Economy,Technology,Copiers,"Hewlett Fax and Copier, Digital",0.0,578.0,191.0,3,True,2014,4,0.3304498269896194
AZ-2014-8184590,2014-04-10,Mike Langer,France,Pays de la Loire,Nantes,Central,Corporate,Economy,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",0.0,54.0,27.0,2,False,2014,4,0.5
AZ-2014-8184590,2014-04-10,Mike Langer,France,Pays de la Loire,Nantes,Central,Corporate,Economy,Technology,Copiers,"Brother Wireless Fax, Laser",0.2,644.0,167.0,2,False,2014,4,0.2593167701863354
AZ-2014-2492440,2014-04-11,Alexis Code,Germany,Saxony,Zwickau,Central,Corporate,Economy,Office Supplies,Binders,"Ibico Binder Covers, Clear",0.0,39.0,3.0,3,True,2014,4,0.07692307692307693
BN-2014-277851,2014-04-12,Henry Chandler,Netherlands,South Holland,Alphen aan den Rijn,Central,Home Office,Economy,Office Supplies,Storage,"Rogers Box, Industrial",0.5,24.0,-24.0,2,True,2014,4,-1.0
AZ-2014-9749362,2014-04-13,Harriet Chadwick,France,Pays de la Loire,Nantes,Central,Corporate,Priority,Furniture,Chairs,"Hon Chairmat, Set of Two",0.1,156.0,21.0,3,False,2014,4,0.1346153846153846
AZ-2014-9749362,2014-04-13,Harriet Chadwick,France,Pays de la Loire,Nantes,Central,Corporate,Priority,Office Supplies,Storage,"Smead Lockers, Industrial",0.1,537.0,107.0,3,True,2014,4,0.19925512104283055
AZ-2014-7035422,2014-04-13,John Baca,France,Alsace-Champagne-Ardenne-Lorraine,Haguenau,Central,Consumer,Economy Plus,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",0.0,21.0,10.0,1,False,2014,4,0.47619047619047616
BN-2014-9478365,2014-04-14,Katie Evenden,Italy,Tuscany,Florence,South,Corporate,Economy Plus,Office Supplies,Storage,"Tenex File Cart, Blue",0.4,160.0,-59.0,2,True,2014,4,-0.36875
AZ-2014-9774095,2014-04-14,Maya O'Sullivan,Italy,Tuscany,Grosseto,South,Corporate,Priority,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",0.0,59.0,6.0,1,True,2014,4,0.1016949152542373
AZ-2014-8532434,2014-04-14,Chelsea Bannister,France,Languedoc-Roussillon-Midi-Pyrénées,Castelnau-le-Lez,Central,Consumer,Economy Plus,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",0.0,170.0,19.0,5,False,2014,4,0.11176470588235295
AZ-2014-8812108,2014-04-14,Christopher Goold,Spain,Madrid,Las Rozas de Madrid,South,Corporate,Economy,Office Supplies,Envelopes,"Cameo Business Envelopes, Security-Tint",0.0,119.0,43.0,7,True,2014,4,0.36134453781512604
AZ-2014-8812108,2014-04-14,Christopher Goold,Spain,Madrid,Las Rozas de Madrid,South,Corporate,Economy,Office Supplies,Paper,"Enermax Note Cards, Premium",0.0,114.0,11.0,4,False,2014,4,0.09649122807017543
AZ-2014-8812108,2014-04-14,Christopher Goold,Spain,Madrid,Las Rozas de Madrid,South,Corporate,Economy,Office Supplies,Storage,"Fellowes Trays, Single Width",0.1,465.0,207.0,9,False,2014,4,0.44516129032258067
BN-2014-8046775,2014-04-15,Louis Dominguez,France,Languedoc-Roussillon-Midi-Pyrénées,Toulouse,Central,Corporate,Economy,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",0.6,200.0,-60.0,4,False,2014,4,-0.3
AZ-2014-7242450,2014-04-15,Imogen Steele,Italy,Campania,Naples,South,Corporate,Economy,Furniture,Furnishings,"Deflect-O Frame, Erganomic",0.0,652.0,13.0,6,False,2014,4,0.019938650306748466
AZ-2014-7242450,2014-04-15,Imogen Steele,Italy,Campania,Naples,South,Corporate,Economy,Furniture,Furnishings,"Deflect-O Light Bulb, Black",0.0,114.0,41.0,6,False,2014,4,0.35964912280701755
BN-2014-8046775,2014-04-15,Louis Dominguez,France,Languedoc-Roussillon-Midi-Pyrénées,Toulouse,Central,Corporate,Economy,Office Supplies,Art,"BIC Pencil Sharpener, Blue",0.5,44.0,-8.0,3,True,2014,4,-0.18181818181818182
BN-2014-8046775,2014-04-15,Louis Dominguez,France,Languedoc-Roussillon-Midi-Pyrénées,Toulouse,Central,Corporate,Economy,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",0.5,11.0,-4.0,2,True,2014,4,-0.36363636363636365
BN-2014-8046775,2014-04-15,Louis Dominguez,France,Languedoc-Roussillon-Midi-Pyrénées,Toulouse,Central,Corporate,Economy,Office Supplies,Paper,"Enermax Memo Slips, Recycled",0.5,16.0,-10.0,2,True,2014,4,-0.625
AZ-2014-7242450,2014-04-15,Imogen Steele,Italy,Campania,Naples,South,Corporate,Economy,Office Supplies,Paper,"Xerox Note Cards, Premium",0.0,79.0,16.0,3,False,2014,4,0.20253164556962025
AZ-2014-7242450,2014-04-15,Imogen Steele,Italy,Campania,Naples,South,Corporate,Economy,Office Supplies,Storage,"Fellowes Lockers, Blue",0.4,498.0,-116.0,4,False,2014,4,-0.23293172690763053
AZ-2014-5519564,2014-04-15,Paige Hopley,United Kingdom,Scotland,Kilwinning,North,Consumer,Economy,Office Supplies,Storage,"Tenex Shelving, Wire Frame",0.0,484.0,58.0,9,True,2014,4,0.11983471074380166
AZ-2014-5519564,2014-04-15,Paige Hopley,United Kingdom,Scotland,Kilwinning,North,Consumer,Economy,Technology,Accessories,"Belkin Keyboard, Programmable",0.0,598.0,101.0,7,True,2014,4,0.1688963210702341
AZ-2014-3020492,2014-04-16,Freya Briggs,United Kingdom,England,Dudley,North,Corporate,Immediate,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",0.0,996.0,120.0,5,False,2014,4,0.12048192771084337
AZ-2014-3020492,2014-04-16,Freya Briggs,United Kingdom,England,Dudley,North,Corporate,Immediate,Technology,Copiers,"Hewlett Fax and Copier, Color",0.0,777.0,171.0,4,False,2014,4,0.22007722007722008
AZ-2014-886827,2014-04-16,Dylan Dry,Germany,Rhineland-Palatinate,Mainz,Central,Consumer,Economy,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",0.0,107.0,37.0,3,True,2014,4,0.34579439252336447
AZ-2014-8902331,2014-04-16,Jade Howe,United Kingdom,England,Bradford,North,Corporate,Economy Plus,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",0.0,105.0,26.0,8,False,2014,4,0.24761904761904763
AZ-2014-175651,2014-04-16,Rory Jess,United Kingdom,England,Preston,North,Home Office,Economy,Technology,Machines,"StarTech Inkjet, Wireless",0.0,302.0,9.0,1,True,2014,4,0.029801324503311258
AZ-2014-1758207,2014-04-17,Archie Springfield,France,Centre-Val de Loire,Fleury-les-Aubrais,Central,Home Office,Economy Plus,Technology,Accessories,"Logitech Keyboard, Erganomic",0.0,211.0,19.0,3,True,2014,4,0.09004739336492891
AZ-2014-8284131,2014-04-17,Christopher Goold,Belgium,Antwerp,Antwerp,Central,Corporate,Economy,Furniture,Bookcases,"Ikea Corner Shelving, Metal",0.0,245.0,10.0,2,False,2014,4,0.04081632653061224
BN-2014-9271210,2014-04-17,Molly Crawford,Spain,Catalonia,Barcelona,South,Corporate,Economy,Furniture,Bookcases,"Dania Library with Doors, Metal",0.0,362.0,127.0,1,True,2014,4,0.35082872928176795
AZ-2014-8284131,2014-04-17,Christopher Goold,Belgium,Antwerp,Antwerp,Central,Corporate,Economy,Office Supplies,Storage,"Fellowes Box, Industrial",0.0,60.0,3.0,3,True,2014,4,0.05
BN-2014-9271210,2014-04-17,Molly Crawford,Spain,Catalonia,Barcelona,South,Corporate,Economy,Office Supplies,Storage,"Smead Trays, Industrial",0.1,353.0,90.0,8,True,2014,4,0.254957507082153
BN-2014-9271210,2014-04-17,Molly Crawford,Spain,Catalonia,Barcelona,South,Corporate,Economy,Technology,Copiers,"Canon Fax and Copier, Color",0.0,193.0,46.0,1,False,2014,4,0.23834196891191708
BN-2014-9271210,2014-04-17,Molly Crawford,Spain,Catalonia,Barcelona,South,Corporate,Economy,Technology,Machines,"Konica Calculator, Durable",0.1,233.0,-10.0,5,False,2014,4,-0.04291845493562232
BN-2014-9271210,2014-04-17,Molly Crawford,Spain,Catalonia,Barcelona,South,Corporate,Economy,Technology,Machines,"Konica Phone, White",0.1,228.0,63.0,3,True,2014,4,0.27631578947368424
BN-2014-9271210,2014-04-17,Molly Crawford,Spain,Catalonia,Barcelona,South,Corporate,Economy,Technology,Phones,"Samsung Speaker Phone, with Caller ID",0.1,333.0,-15.0,3,True,2014,4,-0.04504504504504504
BN-2014-4759297,2014-04-17,Evie Rees,Netherlands,North Holland,Amsterdam,Central,Consumer,Economy,Furniture,Chairs,"Hon Steel Folding Chair, Black",0.5,158.0,-63.0,4,True,2014,4,-0.3987341772151899
BN-2014-8493925,2014-04-17,Ava Giles,Sweden,Stockholm,Stockholm,North,Corporate,Economy,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",0.6,76.0,-92.0,8,True,2014,4,-1.2105263157894737
BN-2014-4759297,2014-04-17,Evie Rees,Netherlands,North Holland,Amsterdam,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",0.5,11.0,-5.0,2,False,2014,4,-0.45454545454545453
BN-2014-8493925,2014-04-17,Ava Giles,Sweden,Stockholm,Stockholm,North,Corporate,Economy,Technology,Phones,"Samsung Signal Booster, VoIP",0.5,273.0,-87.0,4,True,2014,4,-0.31868131868131866
AZ-2014-9397794,2014-04-18,Liam Newton,France,Ile-de-France,Ermont,Central,Corporate,Priority,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",0.0,95.0,11.0,4,False,2014,4,0.11578947368421053
AZ-2014-9397794,2014-04-18,Liam Newton,France,Ile-de-France,Ermont,Central,Corporate,Priority,Office Supplies,Storage,"Smead Trays, Wire Frame",0.1,128.0,4.0,3,False,2014,4,0.03125
AZ-2014-1833043,2014-04-19,Ryan Ackland,France,Pays de la Loire,Carquefou,Central,Consumer,Immediate,Office Supplies,Fasteners,"Accos Rubber Bands, Bulk Pack",0.0,117.0,57.0,7,True,2014,4,0.48717948717948717
AZ-2014-1592554,2014-04-19,Anna Macdonald,Austria,Vienna,Vienna,Central,Consumer,Priority,Furniture,Chairs,"Hon Bag Chairs, Red",0.0,316.0,104.0,7,True,2014,4,0.3291139240506329
AZ-2014-791703,2014-04-19,Nathan Noble,Sweden,Skåne,Lund,North,Corporate,Priority,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",0.5,171.0,-140.0,2,False,2014,4,-0.8187134502923976
AZ-2014-1592554,2014-04-19,Anna Macdonald,Austria,Vienna,Vienna,Central,Consumer,Priority,Office Supplies,Supplies,"Acme Box Cutter, High Speed",0.0,113.0,54.0,3,False,2014,4,0.4778761061946903
AZ-2014-791703,2014-04-19,Nathan Noble,Sweden,Skåne,Lund,North,Corporate,Priority,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",0.5,34.0,-12.0,5,True,2014,4,-0.35294117647058826
AZ-2014-1592554,2014-04-19,Anna Macdonald,Austria,Vienna,Vienna,Central,Consumer,Priority,Technology,Accessories,"SanDisk Keyboard, USB",0.0,82.0,7.0,1,True,2014,4,0.08536585365853659
AZ-2014-8986990,2014-04-19,Ella Knopwood,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Furniture,Chairs,"SAFCO Chairmat, Red",0.1,269.0,33.0,5,False,2014,4,0.12267657992565056
AZ-2014-8986990,2014-04-19,Ella Knopwood,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",0.0,24.0,8.0,2,False,2014,4,0.3333333333333333
AZ-2014-5973940,2014-04-19,Jake Barry,France,Languedoc-Roussillon-Midi-Pyrénées,Narbonne,Central,Home Office,Economy,Office Supplies,Binders,"Acco Binder, Economy",0.0,30.0,4.0,2,True,2014,4,0.13333333333333333
